,user_id,created_at,text,label,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_normalized,tweet_tokens_stemmed
84,1.38e+18,3/29/2021,brt rsj jabar tangani ratusan anak kecanduan gawai akibat pandemi covid,-1,"['brt', 'rsj', 'jabar', 'tangani', 'ratusan', 'anak', 'kecanduan', 'gawai', 'akibat', 'pandemi', 'covid']",<FreqDist with 11 samples and 11 outcomes>,"['rsj', 'jabar', 'tangani', 'ratusan', 'anak', 'kecanduan', 'gawai', 'akibat', 'pandemi', 'covid']","['rsj', 'jabar', 'tangani', 'ratusan', 'anak', 'kecanduan', 'gawai', 'akibat', 'pandemi', 'covid']","['rsj', 'jabar', 'tangan', 'ratus', 'anak', 'candu', 'gawai', 'akibat', 'pandemi', 'covid']"
85,1.38e+18,3/29/2021,bkegiatan dilaksanakan dengan memenuhi standar protokol kesehatan covid,1,"['bkegiatan', 'dilaksanakan', 'dengan', 'memenuhi', 'standar', 'protokol', 'kesehatan', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['bkegiatan', 'dilaksanakan', 'memenuhi', 'standar', 'protokol', 'kesehatan', 'covid']","['bkegiatan', 'dilaksanakan', 'memenuhi', 'standar', 'protokol', 'kesehatan', 'covid']","['bkegiatan', 'laksana', 'penuh', 'standar', 'protokol', 'sehat', 'covid']"
86,1.38e+18,3/29/2021,bmaksud aku gini kalo emang di korea ada regulasi yang membuat exo ga bisa upload foto tradisi wamil ya its okay kxexxa,-1,"['bmaksud', 'aku', 'gini', 'kalo', 'emang', 'di', 'korea', 'ada', 'regulasi', 'yang', 'membuat', 'exo', 'ga', 'bisa', 'upload', 'foto', 'tradisi', 'wamil', 'ya', 'its', 'okay', 'kxexxa']",<FreqDist with 22 samples and 22 outcomes>,"['bmaksud', 'gini', 'emang', 'korea', 'regulasi', 'exo', 'ga', 'upload', 'foto', 'tradisi', 'wamil', 'its', 'okay', 'kxexxa']","['bmaksud', 'gini', 'emang', 'korea', 'regulasi', 'exo', 'ga', 'upload', 'foto', 'tradisi', 'wamil', 'its', 'okay', 'kxexxa']","['bmaksud', 'gin', 'emang', 'korea', 'regulasi', 'exo', 'ga', 'upload', 'foto', 'tradisi', 'wamil', 'its', 'okay', 'kxexxa']"
87,1.38e+18,3/29/2021,bwanita hamil adalah kumpulan berisiko tinggi mendapat komplikasi penyakit jika dijangkiti covid justeru wanixexxa,-1,"['bwanita', 'hamil', 'adalah', 'kumpulan', 'berisiko', 'tinggi', 'mendapat', 'komplikasi', 'penyakit', 'jika', 'dijangkiti', 'covid', 'justeru', 'wanixexxa']",<FreqDist with 14 samples and 14 outcomes>,"['bwanita', 'hamil', 'kumpulan', 'berisiko', 'komplikasi', 'penyakit', 'dijangkiti', 'covid', 'justeru', 'wanixexxa']","['bwanita', 'hamil', 'kumpulan', 'berisiko', 'komplikasi', 'penyakit', 'dijangkiti', 'covid', 'justeru', 'wanixexxa']","['bwanita', 'hamil', 'kumpul', 'risiko', 'komplikasi', 'sakit', 'jangkit', 'covid', 'justeru', 'wanixexxa']"
88,1.38e+18,3/29/2021,brt elak  jangan pernah leka covid sentiasa ada httxexxa,-1,"['brt', 'elak', 'jangan', 'pernah', 'leka', 'covid', 'sentiasa', 'ada', 'httxexxa']",<FreqDist with 9 samples and 9 outcomes>,"['elak', 'leka', 'covid', 'sentiasa', 'httxexxa']","['elak', 'leka', 'covid', 'sentiasa', 'httxexxa']","['elak', 'leka', 'covid', 'sentiasa', 'httxexxa']"
89,1.38e+18,3/29/2021,bjadi koper jadi sayur nikmatnya silaturahmi tapi emang sih potensi penularan dari yg mudik aktivitas kxexxa,-1,"['bjadi', 'koper', 'jadi', 'sayur', 'nikmatnya', 'silaturahmi', 'tapi', 'emang', 'sih', 'potensi', 'penularan', 'dari', 'yg', 'mudik', 'aktivitas', 'kxexxa']",<FreqDist with 16 samples and 16 outcomes>,"['bjadi', 'koper', 'sayur', 'nikmatnya', 'silaturahmi', 'emang', 'potensi', 'penularan', 'mudik', 'aktivitas', 'kxexxa']","['bjadi', 'koper', 'sayur', 'nikmatnya', 'silaturahmi', 'emang', 'potensi', 'penularan', 'mudik', 'aktivitas', 'kxexxa']","['bjadi', 'koper', 'sayur', 'nikmat', 'silaturahmi', 'emang', 'potensi', 'tular', 'mudik', 'aktivitas', 'kxexxa']"
90,1.38e+18,3/29/2021,bterus lama kelamaan kan korona tuhh setahun lebih gak ketemu,-1,"['bterus', 'lama', 'kelamaan', 'kan', 'korona', 'tuhh', 'setahun', 'lebih', 'gak', 'ketemu']",<FreqDist with 10 samples and 10 outcomes>,"['bterus', 'korona', 'tuhh', 'setahun', 'ketemu']","['bterus', 'korona', 'tuhh', 'setahun', 'ketemu']","['bterus', 'korona', 'tuhh', 'tahun', 'ketemu']"
91,1.38e+18,3/29/2021,bseluruh pelaku pariwisata di lovina ditarget vaksin covid,1,"['bseluruh', 'pelaku', 'pariwisata', 'di', 'lovina', 'ditarget', 'vaksin', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['bseluruh', 'pelaku', 'pariwisata', 'lovina', 'ditarget', 'vaksin', 'covid']","['bseluruh', 'pelaku', 'pariwisata', 'lovina', 'ditarget', 'vaksin', 'covid']","['bseluruh', 'laku', 'pariwisata', 'lovina', 'target', 'vaksin', 'covid']"
92,1.38e+18,3/29/2021,brt vaksin mengandung virus mati tdk bisa hidup lg amp memperbanyak diri tidak mungkin vaksin menyebabkan sakit covidxexxa,-1,"['brt', 'vaksin', 'mengandung', 'virus', 'mati', 'tdk', 'bisa', 'hidup', 'lg', 'amp', 'memperbanyak', 'diri', 'tidak', 'mungkin', 'vaksin', 'menyebabkan', 'sakit', 'covidxexxa']",<FreqDist with 17 samples and 18 outcomes>,"['vaksin', 'mengandung', 'virus', 'mati', 'hidup', 'lg', 'memperbanyak', 'vaksin', 'menyebabkan', 'sakit', 'covidxexxa']","['vaksin', 'mengandung', 'virus', 'mati', 'hidup', 'lg', 'memperbanyak', 'vaksin', 'menyebabkan', 'sakit', 'covidxexxa']","['vaksin', 'kandung', 'virus', 'mati', 'hidup', 'lg', 'banyak', 'vaksin', 'sebab', 'sakit', 'covidxexxa']"
93,1.38e+18,3/29/2021,brt elak  jangan pernah leka covid sentiasa ada httxexxa,-1,"['brt', 'elak', 'jangan', 'pernah', 'leka', 'covid', 'sentiasa', 'ada', 'httxexxa']",<FreqDist with 9 samples and 9 outcomes>,"['elak', 'leka', 'covid', 'sentiasa', 'httxexxa']","['elak', 'leka', 'covid', 'sentiasa', 'httxexxa']","['elak', 'leka', 'covid', 'sentiasa', 'httxexxa']"
94,1.38e+18,3/29/2021,bbalik tambooonnn wohooo hooo balik tamboooonnnn hati giranggggggggggggg,1,"['bbalik', 'tambooonnn', 'wohooo', 'hooo', 'balik', 'tamboooonnnn', 'hati', 'giranggggggggggggg']",<FreqDist with 8 samples and 8 outcomes>,"['bbalik', 'tambooonnn', 'wohooo', 'hooo', 'tamboooonnnn', 'hati', 'giranggggggggggggg']","['bbalik', 'tambooonnn', 'wohooo', 'hooo', 'tamboooonnnn', 'hati', 'giranggggggggggggg']","['bbalik', 'tambooonnn', 'wohooo', 'hooo', 'tamboooonnnn', 'hati', 'giranggggggggggggg']"
95,1.38e+18,3/29/2021,bdih anjing korona gblokkkk,-1,"['bdih', 'anjing', 'korona', 'gblokkkk']",<FreqDist with 4 samples and 4 outcomes>,"['bdih', 'anjing', 'korona', 'gblokkkk']","['bdih', 'anjing', 'korona', 'gblokkkk']","['bdih', 'anjing', 'korona', 'gblokkkk']"
96,1.38e+18,3/29/2021,brt ibu hamil boleh mengambil vaksin comirnaty covid masa terbaik wanita hamil menerima vaksin adalah semasa kandungan bexexxa,-1,"['brt', 'ibu', 'hamil', 'boleh', 'mengambil', 'vaksin', 'comirnaty', 'covid', 'masa', 'terbaik', 'wanita', 'hamil', 'menerima', 'vaksin', 'adalah', 'semasa', 'kandungan', 'bexexxa']",<FreqDist with 16 samples and 18 outcomes>,"['hamil', 'mengambil', 'vaksin', 'comirnaty', 'covid', 'terbaik', 'wanita', 'hamil', 'menerima', 'vaksin', 'kandungan', 'bexexxa']","['hamil', 'mengambil', 'vaksin', 'comirnaty', 'covid', 'terbaik', 'wanita', 'hamil', 'menerima', 'vaksin', 'kandungan', 'bexexxa']","['hamil', 'ambil', 'vaksin', 'comirnaty', 'covid', 'baik', 'wanita', 'hamil', 'terima', 'vaksin', 'kandung', 'bexexxa']"
97,1.38e+18,3/29/2021,bbiasakan pakai masker mari kita cegah penyebaran covid,1,"['bbiasakan', 'pakai', 'masker', 'mari', 'kita', 'cegah', 'penyebaran', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['bbiasakan', 'pakai', 'masker', 'mari', 'cegah', 'penyebaran', 'covid']","['bbiasakan', 'pakai', 'masker', 'mari', 'cegah', 'penyebaran', 'covid']","['bbiasakan', 'pakai', 'masker', 'mari', 'cegah', 'sebar', 'covid']"
98,1.38e+18,3/29/2021, cuma si riski lah kk penduduk komplek itu yg tiap hri dtg ombir dll sudah jarang nampak dibilang goixexxa,-1,"['cuma', 'si', 'riski', 'lah', 'kk', 'penduduk', 'komplek', 'itu', 'yg', 'tiap', 'hri', 'dtg', 'ombir', 'dll', 'sudah', 'jarang', 'nampak', 'dibilang', 'goixexxa']",<FreqDist with 19 samples and 19 outcomes>,"['si', 'riski', 'kk', 'penduduk', 'komplek', 'hri', 'dtg', 'ombir', 'dll', 'jarang', 'nampak', 'dibilang', 'goixexxa']","['si', 'riski', 'kk', 'penduduk', 'komplek', 'hri', 'dtg', 'ombir', 'dll', 'jarang', 'nampak', 'dibilang', 'goixexxa']","['si', 'riski', 'kk', 'duduk', 'komplek', 'hri', 'dtg', 'ombir', 'dll', 'jarang', 'nampak', 'bilang', 'goixexxa']"
99,1.38e+18,3/29/2021,brt cluster takziah ngeeeeeng ntar bisa bisa ada cluster yasinan tujuh harian pendak dan semacamnya,-1,"['brt', 'cluster', 'takziah', 'ngeeeeeng', 'ntar', 'bisa', 'bisa', 'ada', 'cluster', 'yasinan', 'tujuh', 'harian', 'pendak', 'dan', 'semacamnya']",<FreqDist with 13 samples and 15 outcomes>,"['cluster', 'takziah', 'ngeeeeeng', 'ntar', 'cluster', 'yasinan', 'tujuh', 'harian', 'pendak', 'semacamnya']","['cluster', 'takziah', 'ngeeeeeng', 'ntar', 'cluster', 'yasinan', 'tujuh', 'harian', 'pendak', 'semacamnya']","['cluster', 'takziah', 'ngeeeeeng', 'ntar', 'cluster', 'yasinan', 'tujuh', 'hari', 'pendak', 'macam']"
100,1.38e+18,3/29/2021,brt jokowi larang mudik lebaran anies dki sudah punya aturan itu dari tahun lalu anies menxexxa,-1,"['brt', 'jokowi', 'larang', 'mudik', 'lebaran', 'anies', 'dki', 'sudah', 'punya', 'aturan', 'itu', 'dari', 'tahun', 'lalu', 'anies', 'menxexxa']",<FreqDist with 15 samples and 16 outcomes>,"['jokowi', 'larang', 'mudik', 'lebaran', 'anies', 'dki', 'aturan', 'anies', 'menxexxa']","['jokowi', 'larang', 'mudik', 'lebaran', 'anies', 'dki', 'aturan', 'anies', 'menxexxa']","['jokowi', 'larang', 'mudik', 'lebaran', 'anies', 'dki', 'atur', 'anies', 'menxexxa']"
101,1.38e+18,3/29/2021,bsalah satu yang membuat perjuangan berumur panjang adalah munculnya solidaritas untuk saling mendukung dalam berjuaxexxa,1,"['bsalah', 'satu', 'yang', 'membuat', 'perjuangan', 'berumur', 'panjang', 'adalah', 'munculnya', 'solidaritas', 'untuk', 'saling', 'mendukung', 'dalam', 'berjuaxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['bsalah', 'perjuangan', 'berumur', 'munculnya', 'solidaritas', 'mendukung', 'berjuaxexxa']","['bsalah', 'perjuangan', 'berumur', 'munculnya', 'solidaritas', 'mendukung', 'berjuaxexxa']","['bsalah', 'juang', 'umur', 'muncul', 'solidaritas', 'dukung', 'berjuaxexxa']"
102,1.38e+18,3/29/2021,brt kini anda boleh mendaftar untuk tanggungan melalui aplikasi mysejahtera bantu mereka untuk mendaftar agar mereka dilindunxexxa,1,"['brt', 'kini', 'anda', 'boleh', 'mendaftar', 'untuk', 'tanggungan', 'melalui', 'aplikasi', 'mysejahtera', 'bantu', 'mereka', 'untuk', 'mendaftar', 'agar', 'mereka', 'dilindunxexxa']",<FreqDist with 14 samples and 17 outcomes>,"['mendaftar', 'tanggungan', 'aplikasi', 'mysejahtera', 'bantu', 'mendaftar', 'dilindunxexxa']","['mendaftar', 'tanggungan', 'aplikasi', 'mysejahtera', 'bantu', 'mendaftar', 'dilindunxexxa']","['daftar', 'tanggung', 'aplikasi', 'mysejahtera', 'bantu', 'daftar', 'dilindunxexxa']"
103,1.38e+18,3/29/2021,brt pakai pelitup muka dengan betul fungsi pelitup muka sebagai xexxcperisai dirixexxd tidak berkesan jika anda pakai di dagu,1,"['brt', 'pakai', 'pelitup', 'muka', 'dengan', 'betul', 'fungsi', 'pelitup', 'muka', 'sebagai', 'xexxcperisai', 'dirixexxd', 'tidak', 'berkesan', 'jika', 'anda', 'pakai', 'di', 'dagu']",<FreqDist with 16 samples and 19 outcomes>,"['pakai', 'pelitup', 'muka', 'fungsi', 'pelitup', 'muka', 'xexxcperisai', 'dirixexxd', 'berkesan', 'pakai', 'dagu']","['pakai', 'pelitup', 'muka', 'fungsi', 'pelitup', 'muka', 'xexxcperisai', 'dirixexxd', 'berkesan', 'pakai', 'dagu']","['pakai', 'pelitup', 'muka', 'fungsi', 'pelitup', 'muka', 'xexxcperisai', 'dirixexxd', 'kesan', 'pakai', 'dagu']"
104,1.38e+18,3/29/2021,brt satu kampung positif covid tidak menyurutkan rencana pemda untuk mencapai target juta wisatawan,-1,"['brt', 'satu', 'kampung', 'positif', 'covid', 'tidak', 'menyurutkan', 'rencana', 'pemda', 'untuk', 'mencapai', 'target', 'juta', 'wisatawan']",<FreqDist with 14 samples and 14 outcomes>,"['kampung', 'positif', 'covid', 'menyurutkan', 'rencana', 'pemda', 'mencapai', 'target', 'juta', 'wisatawan']","['kampung', 'positif', 'covid', 'menyurutkan', 'rencana', 'pemda', 'mencapai', 'target', 'juta', 'wisatawan']","['kampung', 'positif', 'covid', 'surut', 'rencana', 'pemda', 'capai', 'target', 'juta', 'wisatawan']"
105,1.38e+18,3/29/2021,brt gov agen basmi covid abc pemerkasaan komuniti adalah senjata dalam usaha membendung penularan virus covid komuniti pxexxa,1,"['brt', 'gov', 'agen', 'basmi', 'covid', 'abc', 'pemerkasaan', 'komuniti', 'adalah', 'senjata', 'dalam', 'usaha', 'membendung', 'penularan', 'virus', 'covid', 'komuniti', 'pxexxa']",<FreqDist with 16 samples and 18 outcomes>,"['gov', 'agen', 'basmi', 'covid', 'abc', 'pemerkasaan', 'komuniti', 'senjata', 'usaha', 'membendung', 'penularan', 'virus', 'covid', 'komuniti', 'pxexxa']","['gov', 'agen', 'basmi', 'covid', 'abc', 'pemerkasaan', 'komuniti', 'senjata', 'usaha', 'membendung', 'penularan', 'virus', 'covid', 'komuniti', 'pxexxa']","['gov', 'agen', 'basmi', 'covid', 'abc', 'perkasa', 'komuniti', 'senjata', 'usaha', 'bendung', 'tular', 'virus', 'covid', 'komuniti', 'pxexxa']"
106,1.38e+18,3/29/2021,brt kpk merespons desakan effendi ghazali soal bukabukaan soal dewa penerima jatah bansos covid kpk berjanji akan membukanxexxa,-1,"['brt', 'kpk', 'merespons', 'desakan', 'effendi', 'ghazali', 'soal', 'bukabukaan', 'soal', 'dewa', 'penerima', 'jatah', 'bansos', 'covid', 'kpk', 'berjanji', 'akan', 'membukanxexxa']",<FreqDist with 16 samples and 18 outcomes>,"['kpk', 'merespons', 'desakan', 'effendi', 'ghazali', 'bukabukaan', 'dewa', 'penerima', 'jatah', 'bansos', 'covid', 'kpk', 'berjanji', 'membukanxexxa']","['kpk', 'merespons', 'desakan', 'effendi', 'ghazali', 'bukabukaan', 'dewa', 'penerima', 'jatah', 'bansos', 'covid', 'kpk', 'berjanji', 'membukanxexxa']","['kpk', 'respons', 'desa', 'effendi', 'ghazali', 'bukabukaan', 'dewa', 'terima', 'jatah', 'bansos', 'covid', 'kpk', 'janji', 'membukanxexxa']"
107,1.38e+18,3/29/2021,brt kes bawah guys adakah ini satu petandaaaa,-1,"['brt', 'kes', 'bawah', 'guys', 'adakah', 'ini', 'satu', 'petandaaaa']",<FreqDist with 8 samples and 8 outcomes>,"['kes', 'adakah', 'petandaaaa']","['kesehatan', 'adakah', 'petandaaaa']","['sehat', 'ada', 'petandaaaa']"
108,1.38e+18,3/29/2021, desanya naruto wkwkwkw canda korona hyong virus yang mematikan itu,-1,"['desanya', 'naruto', 'wkwkwkw', 'canda', 'korona', 'hyong', 'virus', 'yang', 'mematikan', 'itu']",<FreqDist with 10 samples and 10 outcomes>,"['desanya', 'naruto', 'wkwkwkw', 'canda', 'korona', 'hyong', 'virus', 'mematikan']","['desanya', 'naruto', 'wkwkwkw', 'canda', 'korona', 'hyong', 'virus', 'mematikan']","['desa', 'naruto', 'wkwkwkw', 'canda', 'korona', 'hyong', 'virus', 'mati']"
109,1.38e+18,3/29/2021,bkoramil tawangmangu sertu parno melaksanakan penerapan ppkm mikro menghimbau protokoler kesehatan pada para pexexxa,1,"['bkoramil', 'tawangmangu', 'sertu', 'parno', 'melaksanakan', 'penerapan', 'ppkm', 'mikro', 'menghimbau', 'protokoler', 'kesehatan', 'pada', 'para', 'pexexxa']",<FreqDist with 14 samples and 14 outcomes>,"['bkoramil', 'tawangmangu', 'sertu', 'parno', 'melaksanakan', 'penerapan', 'ppkm', 'mikro', 'menghimbau', 'protokoler', 'kesehatan', 'pexexxa']","['bkoramil', 'tawangmangu', 'sertu', 'parno', 'melaksanakan', 'penerapan', 'ppkm', 'mikro', 'menghimbau', 'protokoler', 'kesehatan', 'pexexxa']","['bkoramil', 'tawangmangu', 'sertu', 'parno', 'laksana', 'terap', 'ppkm', 'mikro', 'menghimbau', 'protokoler', 'sehat', 'pexexxa']"
110,1.38e+18,3/29/2021,brt perkembangan terkini setakat hb march laporan harian pemberian dos pertama dan dos kedua vaksin covid mengikut negexexxa,1,"['brt', 'perkembangan', 'terkini', 'setakat', 'hb', 'march', 'laporan', 'harian', 'pemberian', 'dos', 'pertama', 'dan', 'dos', 'kedua', 'vaksin', 'covid', 'mengikut', 'negexexxa']",<FreqDist with 17 samples and 18 outcomes>,"['perkembangan', 'terkini', 'setakat', 'hb', 'march', 'laporan', 'harian', 'pemberian', 'dos', 'dos', 'vaksin', 'covid', 'mengikut', 'negexexxa']","['perkembangan', 'terkini', 'setakat', 'hb', 'march', 'laporan', 'harian', 'pemberian', 'dos', 'dos', 'vaksin', 'covid', 'mengikut', 'negexexxa']","['kembang', 'kini', 'takat', 'hb', 'march', 'lapor', 'hari', 'beri', 'dos', 'dos', 'vaksin', 'covid', 'ikut', 'negexexxa']"
111,1.38e+18,3/29/2021,bpercepat target pemprov ntb gelar vaksinasi covid di islamic center,1,"['bpercepat', 'target', 'pemprov', 'ntb', 'gelar', 'vaksinasi', 'covid', 'di', 'islamic', 'center']",<FreqDist with 10 samples and 10 outcomes>,"['bpercepat', 'target', 'pemprov', 'ntb', 'gelar', 'vaksinasi', 'covid', 'islamic', 'center']","['bpercepat', 'target', 'pemprov', 'ntb', 'gelar', 'vaksinasi', 'covid', 'islamic', 'center']","['bpercepat', 'target', 'pemprov', 'ntb', 'gelar', 'vaksinasi', 'covid', 'islamic', 'center']"
112,1.38e+18,3/29/2021,bserunya sekolah darurat anak muhajirin suriah dempetan di garis depan covid malu langsung kabur kayaknyaxfxfxxxexxa,-1,"['bserunya', 'sekolah', 'darurat', 'anak', 'muhajirin', 'suriah', 'dempetan', 'di', 'garis', 'depan', 'covid', 'malu', 'langsung', 'kabur', 'kayaknyaxfxfxxxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['bserunya', 'sekolah', 'darurat', 'anak', 'muhajirin', 'suriah', 'dempetan', 'garis', 'covid', 'malu', 'langsung', 'kabur', 'kayaknyaxfxfxxxexxa']","['bserunya', 'sekolah', 'darurat', 'anak', 'muhajirin', 'suriah', 'dempetan', 'garis', 'covid', 'malu', 'langsung', 'kabur', 'kayaknyaxfxfxxxexxa']","['bserunya', 'sekolah', 'darurat', 'anak', 'muhajirin', 'suriah', 'dempet', 'garis', 'covid', 'malu', 'langsung', 'kabur', 'kayaknyaxfxfxxxexxa']"
113,1.38e+18,3/29/2021,bsetelah mengeluarkan larangan mudik lebaran pemerintah memperbaharui ketentuan atau syarat perjalanan di dalaxexxa,-1,"['bsetelah', 'mengeluarkan', 'larangan', 'mudik', 'lebaran', 'pemerintah', 'memperbaharui', 'ketentuan', 'atau', 'syarat', 'perjalanan', 'di', 'dalaxexxa']",<FreqDist with 13 samples and 13 outcomes>,"['bsetelah', 'mengeluarkan', 'larangan', 'mudik', 'lebaran', 'pemerintah', 'memperbaharui', 'ketentuan', 'syarat', 'perjalanan', 'dalaxexxa']","['bsetelah', 'mengeluarkan', 'larangan', 'mudik', 'lebaran', 'pemerintah', 'memperbaharui', 'ketentuan', 'syarat', 'perjalanan', 'dalaxexxa']","['bsetelah', 'keluar', 'larang', 'mudik', 'lebaran', 'perintah', 'baharu', 'tentu', 'syarat', 'jalan', 'dalaxexxa']"
114,1.38e+18,3/29/2021,brt vaksinasi covid di indonesia tembus juta penduduk menkes mengatakan jumlah itu menunjukkan ada ribu orang divaksinxexxa,1,"['brt', 'vaksinasi', 'covid', 'di', 'indonesia', 'tembus', 'juta', 'penduduk', 'menkes', 'mengatakan', 'jumlah', 'itu', 'menunjukkan', 'ada', 'ribu', 'orang', 'divaksinxexxa']",<FreqDist with 17 samples and 17 outcomes>,"['vaksinasi', 'covid', 'indonesia', 'tembus', 'juta', 'penduduk', 'menkes', 'ribu', 'orang', 'divaksinxexxa']","['vaksinasi', 'covid', 'indonesia', 'tembus', 'juta', 'penduduk', 'menkes', 'ribu', 'orang', 'divaksinxexxa']","['vaksinasi', 'covid', 'indonesia', 'tembus', 'juta', 'duduk', 'menkes', 'ribu', 'orang', 'divaksinxexxa']"
115,1.38e+18,3/29/2021,brt berita maret satu dusun blekikngagliksleman positif covid dijemput ambulance mhn perhatian bapak sy dapat infoxexxa,-1,"['brt', 'berita', 'maret', 'satu', 'dusun', 'blekikngagliksleman', 'positif', 'covid', 'dijemput', 'ambulance', 'mhn', 'perhatian', 'bapak', 'sy', 'dapat', 'infoxexxa']",<FreqDist with 16 samples and 16 outcomes>,"['berita', 'maret', 'dusun', 'blekikngagliksleman', 'positif', 'covid', 'dijemput', 'ambulance', 'mhn', 'perhatian', 'sy', 'infoxexxa']","['berita', 'maret', 'dusun', 'blekikngagliksleman', 'positif', 'covid', 'dijemput', 'ambulance', 'mhn', 'perhatian', 'sy', 'infoxexxa']","['berita', 'maret', 'dusun', 'blekikngagliksleman', 'positif', 'covid', 'jemput', 'ambulance', 'mhn', 'perhati', 'sy', 'infoxexxa']"
116,1.38e+18,3/29/2021,brt polis beri jaminan tindakan sama akan dikenakan terhadap mereka yang gagal mematuhi sop pkp yang ditetapkan kerajaan,-1,"['brt', 'polis', 'beri', 'jaminan', 'tindakan', 'sama', 'akan', 'dikenakan', 'terhadap', 'mereka', 'yang', 'gagal', 'mematuhi', 'sop', 'pkp', 'yang', 'ditetapkan', 'kerajaan']",<FreqDist with 17 samples and 18 outcomes>,"['polis', 'jaminan', 'tindakan', 'dikenakan', 'gagal', 'mematuhi', 'sop', 'pkp', 'ditetapkan', 'kerajaan']","['polisi', 'jaminan', 'tindakan', 'dikenakan', 'gagal', 'mematuhi', 'sop', 'pkp', 'ditetapkan', 'kerajaan']","['polisi', 'jamin', 'tindak', 'kena', 'gagal', 'patuh', 'sop', 'pkp', 'tetap', 'raja']"
117,1.38e+18,3/29/2021,brt rsj jabar tangani ratusan anak kecanduan gawai akibat pandemi covid,-1,"['brt', 'rsj', 'jabar', 'tangani', 'ratusan', 'anak', 'kecanduan', 'gawai', 'akibat', 'pandemi', 'covid']",<FreqDist with 11 samples and 11 outcomes>,"['rsj', 'jabar', 'tangani', 'ratusan', 'anak', 'kecanduan', 'gawai', 'akibat', 'pandemi', 'covid']","['rsj', 'jabar', 'tangani', 'ratusan', 'anak', 'kecanduan', 'gawai', 'akibat', 'pandemi', 'covid']","['rsj', 'jabar', 'tangan', 'ratus', 'anak', 'candu', 'gawai', 'akibat', 'pandemi', 'covid']"
118,1.38e+18,3/29/2021,banggota koramil bulu bersama polsek bulu melaksanakan pengawalan pengambilan vaksin covid dari gudang farmasixexxa,1,"['banggota', 'koramil', 'bulu', 'bersama', 'polsek', 'bulu', 'melaksanakan', 'pengawalan', 'pengambilan', 'vaksin', 'covid', 'dari', 'gudang', 'farmasixexxa']",<FreqDist with 13 samples and 14 outcomes>,"['banggota', 'koramil', 'bulu', 'polsek', 'bulu', 'melaksanakan', 'pengawalan', 'pengambilan', 'vaksin', 'covid', 'gudang', 'farmasixexxa']","['anggota', 'koramil', 'bulu', 'polsek', 'bulu', 'melaksanakan', 'pengawalan', 'pengambilan', 'vaksin', 'covid', 'gudang', 'farmasixexxa']","['anggota', 'koramil', 'bulu', 'polsek', 'bulu', 'laksana', 'awal', 'ambil', 'vaksin', 'covid', 'gudang', 'farmasixexxa']"
119,1.38e+18,3/29/2021,bbaksos tni polri bersama dengan yayasan budha tzu chi indonesiapersatuan umat buddha indonesiapersatuan islam tioxexxa,1,"['bbaksos', 'tni', 'polri', 'bersama', 'dengan', 'yayasan', 'budha', 'tzu', 'chi', 'indonesiapersatuan', 'umat', 'buddha', 'indonesiapersatuan', 'islam', 'tioxexxa']",<FreqDist with 14 samples and 15 outcomes>,"['bbaksos', 'tni', 'polri', 'yayasan', 'budha', 'tzu', 'chi', 'indonesiapersatuan', 'umat', 'buddha', 'indonesiapersatuan', 'islam', 'tioxexxa']","['bbaksos', 'tni', 'polri', 'yayasan', 'budha', 'tzu', 'chi', 'indonesiapersatuan', 'umat', 'buddha', 'indonesiapersatuan', 'islam', 'tioxexxa']","['bbaksos', 'tni', 'polri', 'yayasan', 'budha', 'tzu', 'chi', 'indonesiapersatuan', 'umat', 'buddha', 'indonesiapersatuan', 'islam', 'tioxexxa']"
120,1.38e+18,3/29/2021,brt wanita hamil adalah kumpulan berisiko tinggi mendapat komplikasi penyakit jika dijangkiti covid justeru wanita hamxexxa,-1,"['brt', 'wanita', 'hamil', 'adalah', 'kumpulan', 'berisiko', 'tinggi', 'mendapat', 'komplikasi', 'penyakit', 'jika', 'dijangkiti', 'covid', 'justeru', 'wanita', 'hamxexxa']",<FreqDist with 15 samples and 16 outcomes>,"['wanita', 'hamil', 'kumpulan', 'berisiko', 'komplikasi', 'penyakit', 'dijangkiti', 'covid', 'justeru', 'wanita', 'hamxexxa']","['wanita', 'hamil', 'kumpulan', 'berisiko', 'komplikasi', 'penyakit', 'dijangkiti', 'covid', 'justeru', 'wanita', 'hamxexxa']","['wanita', 'hamil', 'kumpul', 'risiko', 'komplikasi', 'sakit', 'jangkit', 'covid', 'justeru', 'wanita', 'hamxexxa']"
121,1.38e+18,3/29/2021,brt berikut laporan who tentang asal mula covid,1,"['brt', 'berikut', 'laporan', 'who', 'tentang', 'asal', 'mula', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['laporan', 'who', 'covid']","['laporan', 'who', 'covid']","['lapor', 'who', 'covid']"
